T/s,ref/rad,theta 1/rad,theta 2/rad
5.1294,0,0.001208105,0.000749246
5.1295,0,0.001209609,0.000749298
5.1296,0,0.001210057,0.000750528
5.1297,0,0.001209568,0.0007528
5.1298,0,0.001208411,0.000755802
5.1299,0,0.001206961,0.000759107
5.13,0,0.001205629,0.000762242
5.1301,0,0.001204801,0.000764763
5.1302,0,0.001204787,0.000766311
5.1303,0,0.001205783,0.000766661
5.1304,0,0.001207831,0.00076576
5.1305,0,0.001210807,0.00076375
5.1306,0,0.001214427,0.000760949
5.1307,0,0.001218303,0.000757804
5.1308,0,0.001222006,0.000754805
5.1309,0,0.001225131,0.000752414
5.131,0,0.001227351,0.000751007
5.1311,0,0.001228458,0.000750823
5.1312,0,0.001228399,0.000751923
5.1313,0,0.001227293,0.000754173
5.1314,0,0.001225422,0.000757249
5.1315,0,0.001223183,0.000760697
5.1316,0,0.001221015,0.000764013
5.1317,0,0.001219338,0.000766713
5.1318,0,0.001218497,0.0007684
5.1319,0,0.001218716,0.000768816
5.132,0,0.001220062,0.000767881
5.1321,0,0.001222427,0.000765715
5.1322,0,0.001225535,0.000762632
5.1323,0,0.001228992,0.000759083
5.1324,0,0.001232353,0.000755575
5.1325,0,0.001235192,0.000752597
5.1326,0,0.001237152,0.000750558
5.1327,0,0.001237984,0.000749742
5.1328,0,0.001237575,0.000750283
5.1329,0,0.001235967,0.000752133
5.133,0,0.001233356,0.00075507
5.1331,0,0.001230065,0.000758725
5.1332,0,0.001226509,0.000762625
5.1333,0,0.001223144,0.000766249
5.1334,0,0.001220425,0.000769078
5.1335,0,0.001218759,0.000770648
5.1336,0,0.001218463,0.000770598
5.1337,0,0.001219719,0.00076872
5.1338,0,0.001222545,0.000765
5.1339,0,0.001226781,0.00075962
5.134,0,0.001232118,0.000752939
5.1341,0,0.001238139,0.000745436
5.1342,0,0.001244371,0.000737657
5.1343,0,0.001250338,0.000730151
5.1344,0,0.001255611,0.000723417
5.1345,0,0.001259841,0.000717857
5.1346,0,0.001262807,0.000713731
5.1347,0,0.001264453,0.00071111
5.1348,0,0.001264899,0.00070986
5.1349,0,0.001264424,0.000709666
5.135,0,0.001263422,0.000710083
5.1351,0,0.001262341,0.000710598
5.1352,0,0.001261626,0.000710704
5.1353,0,0.001261667,0.000709952
5.1354,0,0.001262765,0.000708001
5.1355,0,0.001265081,0.000704664
5.1356,0,0.001268603,0.000699953
5.1357,0,0.001273141,0.000694089
5.1358,0,0.001278348,0.000687466
5.1359,0,0.001283784,0.000680591
5.136,0,0.001288977,0.000674006
5.1361,0,0.00129348,0.000668223
5.1362,0,0.001296925,0.00066367
5.1363,0,0.001299064,0.000660632
5.1364,0,0.001299819,0.000659202
5.1365,0,0.001299302,0.000659257
5.1366,0,0.001297801,0.000660469
5.1367,0,0.001295733,0.000662362
5.1368,0,0.00129358,0.000664386
5.1369,0,0.001291824,0.000665988
5.137,0,0.001290894,0.000666676
5.1371,0,0.001291119,0.000666073
5.1372,0,0.001292683,0.000663964
5.1373,0,0.00129559,0.000660346
5.1374,0,0.001299646,0.000655437
5.1375,0,0.001304499,0.000649641
5.1376,0,0.001309689,0.000643483
5.1377,0,0.001314721,0.000637531
5.1378,0,0.001319123,0.00063233
5.1379,0,0.001322495,0.000628336
5.138,0,0.001324563,0.000625869
5.1381,0,0.001325219,0.000625052
5.1382,0,0.00132455,0.000625792
5.1383,0,0.001322828,0.000627776
5.1384,0,0.001320473,0.000630526
5.1385,0,0.001317981,0.000633474
5.1386,0,0.00131586,0.000636037
5.1387,0,0.001314567,0.000637691
5.1388,0,0.001314462,0.000638021
5.1389,0,0.001315761,0.000636778
5.139,0,0.001318495,0.000633922
5.1391,0,0.001322495,0.000629647
5.1392,0,0.001327415,0.000624343
5.1393,0,0.001332794,0.000618539
5.1394,0,0.00133812,0.000612822
5.1395,0,0.001342894,0.000607763
5.1396,0,0.001346685,0.000603855
5.1397,0,0.001349179,0.000601461
5.1398,0,0.001350221,0.00060076
5.1399,0,0.001349849,0.000601709
5.14,0,0.001348295,0.000604043
5.1401,0,0.001345951,0.000607315
5.1402,0,0.001343301,0.000610968
5.1403,0,0.001340859,0.000614416
5.1404,0,0.001339098,0.000617109
5.1405,0,0.001338406,0.000618605
5.1406,0,0.001339024,0.000618622
5.1407,0,0.001341012,0.000617089
5.1408,0,0.001344226,0.000614165
5.1409,0,0.001348343,0.000610219
5.141,0,0.001352898,0.000605781
5.1411,0,0.001357359,0.00060146
5.1412,0,0.001361204,0.000597853
5.1413,0,0.001363993,0.000595468
5.1414,0,0.001365419,0.000594656
5.1415,0,0.001365366,0.000595554
5.1416,0,0.001363921,0.000598063
5.1417,0,0.001361361,0.000601869
5.1418,0,0.001358095,0.000606505
5.1419,0,0.001354592,0.000611433
5.142,0,0.001351322,0.000616114
5.1421,0,0.001348698,0.000620075
5.1422,0,0.001347034,0.000622954
5.1423,0,0.001346507,0.000624546
5.1424,0,0.001347129,0.000624834
5.1425,0,0.001348736,0.000624005
5.1426,0,0.001351006,0.000622426
5.1427,0,0.001353506,0.000620592
5.1428,0,0.001355768,0.000619039
5.1429,0,0.00135736,0.000618263
5.143,0,0.001357938,0.000618658
5.1431,0,0.001357297,0.000620462
5.1432,0,0.00135541,0.000623708
5.1433,0,0.001352437,0.000628214
5.1434,0,0.001348705,0.000633606
5.1435,0,0.001344648,0.000639388
5.1436,0,0.001340735,0.000645022
5.1437,0,0.001337408,0.000650002
5.1438,0,0.001335023,0.000653918
5.1439,0,0.00133381,0.000656504
5.144,0,0.001333837,0.000657682
5.1441,0,0.001334989,0.00065758
5.1442,0,0.001336982,0.000656522
5.1443,0,0.00133941,0.000654973
5.1444,0,0.001341816,0.000653455
5.1445,0,0.001343762,0.000652472
5.1446,0,0.001344882,0.000652441
5.1447,0,0.00134493,0.000653649
5.1448,0,0.001343814,0.000656199
5.1449,0,0.001341623,0.000659994
5.145,0,0.001338616,0.000664735
5.1451,0,0.001335178,0.000669982
5.1452,0,0.001331755,0.000675225
5.1453,0,0.001328778,0.000679967
5.1454,0,0.001326614,0.000683785
5.1455,0,0.001325521,0.000686382
5.1456,0,0.001325609,0.000687628
5.1457,0,0.001326818,0.00068759
5.1458,0,0.001328914,0.000686532
5.1459,0,0.001331533,0.00068487
5.146,0,0.001334243,0.000683095
5.1461,0,0.001336618,0.000681698
5.1462,0,0.001338284,0.000681104
5.1463,0,0.001338968,0.000681627
5.1464,0,0.001338535,0.000683425
5.1465,0,0.001337014,0.000686463
5.1466,0,0.001334605,0.000690514
5.1467,0,0.001331645,0.00069519
5.1468,0,0.001328552,0.000700013
5.1469,0,0.00132575,0.000704495
5.147,0,0.001323618,0.000708201
5.1471,0,0.001322443,0.000710799
5.1472,0,0.00132238,0.000712107
5.1473,0,0.001323422,0.000712131
5.1474,0,0.001325392,0.000711071
5.1475,0,0.001327969,0.000709293
5.1476,0,0.00133075,0.000707255
5.1477,0,0.001333317,0.000705436
5.1478,0,0.001335291,0.00070427
5.1479,0,0.001336379,0.000704092
5.148,0,0.00133641,0.000705098
5.1481,0,0.00133537,0.000707305
5.1482,0,0.001333413,0.000710538
5.1483,0,0.001330835,0.000714457
5.1484,0,0.001328013,0.00071863
5.1485,0,0.00132535,0.000722594
5.1486,0,0.001323212,0.000725928
5.1487,0,0.001321887,0.000728299
5.1488,0,0.00132155,0.000729505
5.1489,0,0.001322222,0.000729519
5.149,0,0.001323763,0.000728498
5.1491,0,0.00132589,0.000726765
5.1492,0,0.001328226,0.000724751
5.1493,0,0.001330368,0.000722916
5.1494,0,0.001331944,0.000721687
5.1495,0,0.001332662,0.000721401
5.1496,0,0.001332344,0.000722261
5.1497,0,0.001330969,0.000724295
5.1498,0,0.001328679,0.00072734
5.1499,0,0.001325763,0.000731067
5.15,0,0.001322603,0.000735037
5.1501,0,0.001319611,0.000738781
5.1502,0,0.001317163,0.000741863
5.1503,0,0.001315562,0.000743936
5.1504,0,0.001314989,0.000744792
5.1505,0,0.001315485,0.000744378
5.1506,0,0.001316951,0.000742808
5.1507,0,0.001319155,0.000740347
5.1508,0,0.001321753,0.000737386
5.1509,0,0.001324336,0.000734398
5.151,0,0.001326467,0.000731883
5.1511,0,0.001327728,0.000730325
5.1512,0,0.001327766,0.000730133
5.1513,0,0.001326346,0.000731581
5.1514,0,0.001323392,0.000734764
5.1515,0,0.001319006,0.000739569
5.1516,0,0.001313449,0.000745704
5.1517,0,0.0013071,0.000752737
5.1518,0,0.001300412,0.000760153
5.1519,0,0.00129385,0.000767419
5.152,0,0.001287854,0.000774035
5.1521,0,0.001282789,0.000779582
5.1522,0,0.001278908,0.000783769
5.1523,0,0.001276315,0.000786477
5.1524,0,0.00127494,0.000787787
5.1525,0,0.001274545,0.000787969
5.1526,0,0.001274768,0.00078744
5.1527,0,0.001275177,0.000786693
5.1528,0,0.001275332,0.000786234
5.1529,0,0.001274835,0.000786522
5.153,0,0.00127337,0.000787921
5.1531,0,0.001270748,0.000790651
5.1532,0,0.001266943,0.000794743
5.1533,0,0.001262113,0.000800018
5.1534,0,0.001256572,0.000806119
5.1535,0,0.001250738,0.000812569
5.1536,0,0.001245072,0.000818838
5.1537,0,0.001240018,0.000824418
5.1538,0,0.001235956,0.000828873
5.1539,0,0.001233152,0.000831897
5.154,0,0.001231711,0.000833364
5.1541,0,0.001231559,0.000833361
5.1542,0,0.00123244,0.000832177
5.1543,0,0.001233959,0.000830265
5.1544,0,0.001235646,0.00082816
5.1545,0,0.001237023,0.000826413
5.1546,0,0.001237654,0.000825522
5.1547,0,0.001237198,0.000825881
5.1548,0,0.001235449,0.000827728
5.1549,0,0.001232378,0.000831096
5.155,0,0.00122815,0.000835799
5.1551,0,0.001223101,0.000841456
5.1552,0,0.00121768,0.000847547
5.1553,0,0.00121239,0.0008535
5.1554,0,0.001207715,0.000858758
5.1555,0,0.00120407,0.000862841
5.1556,0,0.001201752,0.000865409
5.1557,0,0.001200888,0.000866312
5.1558,0,0.00120141,0.000865622
5.1559,0,0.001203061,0.000863635
5.156,0,0.00120543,0.000860818
5.1561,0,0.001208019,0.000857738
5.1562,0,0.001210316,0.000854983
5.1563,0,0.001211852,0.00085309
5.1564,0,0.001212248,0.000852494
5.1565,0,0.001211266,0.000853468
5.1566,0,0.00120885,0.00085608
5.1567,0,0.001205142,0.000860166
5.1568,0,0.001200465,0.000865359
5.1569,0,0.001195271,0.00087114
5.157,0,0.001190069,0.000876926
5.1571,0,0.001185364,0.000882136
5.1572,0,0.001181599,0.00088626
5.1573,0,0.001179111,0.000888911
5.1574,0,0.00117808,0.000889877
5.1575,0,0.0011785,0.000889162
5.1576,0,0.001180164,0.000887002
5.1577,0,0.001182695,0.000883825
5.1578,0,0.00118561,0.000880181
5.1579,0,0.001188388,0.000876669
5.158,0,0.001190533,0.000873856
5.1581,0,0.001191627,0.000872221
5.1582,0,0.001191385,0.000872094
5.1583,0,0.001189697,0.000873603
5.1584,0,0.001186652,0.000876645
5.1585,0,0.001182538,0.000880894
5.1586,0,0.001177788,0.000885853
5.1587,0,0.001172919,0.000890931
5.1588,0,0.001168456,0.000895526
5.1589,0,0.00116487,0.000899093
5.159,0,0.001162535,0.000901205
5.1591,0,0.001161671,0.000901604
5.1592,0,0.00116231,0.000900254
5.1593,0,0.001164277,0.000897349
5.1594,0,0.001167215,0.000893296
5.1595,0,0.001170641,0.000888647
5.1596,0,0.00117402,0.000884016
5.1597,0,0.001176826,0.000880002
5.1598,0,0.001178608,0.000877124
5.1599,0,0.001179031,0.000875767
5.16,0,0.001177921,0.000876131
5.1601,0,0.001175304,0.00087819
5.1602,0,0.001171408,0.000881682
5.1603,0,0.001166634,0.000886151
5.1604,0,0.001161487,0.000891016
5.1605,0,0.001156509,0.000895654
5.1606,0,0.001152213,0.000899479
5.1607,0,0.001149026,0.000901999
5.1608,0,0.001147237,0.000902878
5.1609,0,0.001146949,0.000901994
5.161,0,0.00114806,0.000899464
5.1611,0,0.001150266,0.000895631
5.1612,0,0.001153112,0.000891016
5.1613,0,0.001156063,0.000886231
5.1614,0,0.001158576,0.000881897
5.1615,0,0.001160165,0.000878572
5.1616,0,0.00116045,0.000876694
5.1617,0,0.001159211,0.000876516
5.1618,0,0.001156427,0.000878066
5.1619,0,0.001152287,0.000881127
5.162,0,0.001147169,0.00088527
5.1621,0,0.001141575,0.000889919
5.1622,0,0.001136062,0.000894437
5.1623,0,0.001131165,0.000898209
5.1624,0,0.001127344,0.000900705
5.1625,0,0.001124927,0.000901549
5.1626,0,0.001124062,0.000900567
5.1627,0,0.001124693,0.000897821
5.1628,0,0.001126553,0.000893614
5.1629,0,0.001129209,0.00088844
5.163,0,0.001132127,0.00088291
5.1631,0,0.001134747,0.000877667
5.1632,0,0.00113655,0.000873306
5.1633,0,0.001137112,0.000870313
5.1634,0,0.001136157,0.000869009
5.1635,0,0.001133602,0.000869489
5.1636,0,0.00112958,0.000871608
5.1637,0,0.001124419,0.000874986
5.1638,0,0.001118602,0.000879076
5.1639,0,0.001112682,0.000883242
5.164,0,0.001107219,0.000886846
5.1641,0,0.001102705,0.000889318
5.1642,0,0.001099523,0.00089022
5.1643,0,0.001097889,0.000889303
5.1644,0,0.001097816,0.000886548
5.1645,0,0.0010991,0.000882187
5.1646,0,0.001101353,0.000876664
5.1647,0,0.001104057,0.00087057
5.1648,0,0.001106645,0.000864556
5.1649,0,0.001108571,0.000859249
5.165,0,0.001109368,0.000855185
5.1651,0,0.001108705,0.000852746
5.1652,0,0.001106432,0.000852107
5.1653,0,0.001102609,0.000853201
5.1654,0,0.001097506,0.000855722
5.1655,0,0.001091561,0.000859171
5.1656,0,0.001085312,0.000862932
5.1657,0,0.001079323,0.000866359
5.1658,0,0.001074115,0.000868854
5.1659,0,0.001070115,0.000869926
5.166,0,0.0010676,0.000869256
5.1661,0,0.001066655,0.000866745
5.1662,0,0.00106715,0.000862538
5.1663,0,0.001068754,0.000857014
5.1664,0,0.001070985,0.000850724
5.1665,0,0.001073284,0.00084431
5.1666,0,0.001075088,0.000838416
5.1667,0,0.001075898,0.000833616
5.1668,0,0.001075332,0.000830353
5.1669,0,0.001073169,0.000828881
5.167,0,0.001069399,0.000829216
5.1671,0,0.001064226,0.000831127
5.1672,0,0.001058045,0.000834164
5.1673,0,0.001051382,0.000837728
5.1674,0,0.001044813,0.000841157
5.1675,0,0.001038898,0.000843811
5.1676,0,0.00103411,0.000845147
5.1677,0,0.001030789,0.000844772
5.1678,0,0.001029087,0.000842512
5.1679,0,0.001028944,0.000838431
5.168,0,0.001030088,0.000832842
5.1681,0,0.001032073,0.000826253
5.1682,0,0.001034351,0.000819292
5.1683,0,0.001036347,0.00081262
5.1684,0,0.001037527,0.000806848
5.1685,0,0.001037455,0.00080248
5.1686,0,0.001035846,0.000799846
5.1687,0,0.001032612,0.00079905
5.1688,0,0.001027879,0.00079995
5.1689,0,0.001021982,0.000802167
5.169,0,0.001015407,0.000805144
5.1691,0,0.001008721,0.000808236
5.1692,0,0.001002492,0.00081079
5.1693,0,0.000997227,0.000812225
5.1694,0,0.000993321,0.000812089
5.1695,0,0.000991003,0.000810118
5.1696,0,0.000990298,0.00080628
5.1697,0,0.000991015,0.000800794
5.1698,0,0.000992772,0.000794097
5.1699,0,0.000995052,0.000786782
5.17,0,0.000997281,0.000779506
5.1701,0,0.000998901,0.000772912
5.1702,0,0.000999431,0.000767553
5.1703,0,0.000998519,0.000763837
5.1704,0,0.000995988,0.000761968
5.1705,0,0.000991874,0.000761911
5.1706,0,0.000986426,0.000763385
5.1707,0,0.000980069,0.000765905
5.1708,0,0.000973342,0.000768858
5.1709,0,0.000966817,0.000771587
5.171,0,0.000961033,0.000773477
5.1711,0,0.00095644,0.000774013
5.1712,0,0.00095334,0.000772847
5.1713,0,0.000951841,0.000769854
5.1714,0,0.000951836,0.000765157
5.1715,0,0.00095301,0.000759116
5.1716,0,0.000954889,0.000752273
5.1717,0,0.000956915,0.000745269
5.1718,0,0.000958522,0.000738755
5.1719,0,0.000959199,0.00073332
5.172,0,0.000958547,0.000729424
5.1721,0,0.000956328,0.000727345
5.1722,0,0.000952504,0.000727128
5.1723,0,0.000947258,0.000728572
5.1724,0,0.000940963,0.000731249
5.1725,0,0.000934132,0.000734577
5.1726,0,0.000927336,0.000737902
5.1727,0,0.000921137,0.000740583
5.1728,0,0.000916019,0.000742062
5.1729,0,0.000912346,0.000741924
5.173,0,0.00091031,0.000739946
5.1731,0,0.000909896,0.000736146
5.1732,0,0.000910872,0.000730786
5.1733,0,0.000912826,0.000724338
5.1734,0,0.00091523,0.000717408
5.1735,0,0.000917516,0.00071065
5.1736,0,0.000919141,0.000704684
5.1737,0,0.00091965,0.000700038
5.1738,0,0.000918726,0.000697076
5.1739,0,0.000916241,0.000695951
5.174,0,0.000912275,0.000696574
5.1741,0,0.000907118,0.000698617
5.1742,0,0.000901223,0.000701564
5.1743,0,0.000895137,0.000704789
5.1744,0,0.000889425,0.000707647
5.1745,0,0.000884605,0.000709546
5.1746,0,0.00088109,0.000710008
5.1747,0,0.000879143,0.000708734
5.1748,0,0.000878831,0.000705645
5.1749,0,0.000880003,0.000700911
5.175,0,0.000882313,0.000694929
5.1751,0,0.000885265,0.000688267
5.1752,0,0.000888293,0.000681574
5.1753,0,0.000890833,0.000675496
5.1754,0,0.000892389,0.000670607
5.1755,0,0.000892584,0.00066734
5.1756,0,0.000891206,0.000665941
5.1757,0,0.000888254,0.000666415
5.1758,0,0.000883943,0.00066852
5.1759,0,0.000878676,0.000671796
5.176,0,0.00087298,0.000675639
5.1761,0,0.000867435,0.000679388
5.1762,0,0.000862595,0.000682408
5.1763,0,0.00085893,0.000684157
5.1764,0,0.000856772,0.000684253
5.1765,0,0.000856266,0.000682528
5.1766,0,0.000857342,0.00067906
5.1767,0,0.000859719,0.000674167
5.1768,0,0.000862947,0.000668365
5.1769,0,0.000866477,0.000662281
5.177,0,0.000869738,0.000656571
5.1771,0,0.000872201,0.000651841
5.1772,0,0.00087344,0.000648582
5.1773,0,0.000873178,0.000647113
5.1774,0,0.000871337,0.000647528
5.1775,0,0.000868052,0.000649673
5.1776,0,0.000863664,0.00065316
5.1777,0,0.000858666,0.000657427
5.1778,0,0.000853625,0.000661823
5.1779,0,0.000849112,0.000665695
5.178,0,0.000845631,0.000668463
5.1781,0,0.000843571,0.00066968
5.1782,0,0.00084315,0.000669092
5.1783,0,0.00084438,0.000666684
5.1784,0,0.000847053,0.000662691
5.1785,0,0.000850771,0.000657567
5.1786,0,0.000855009,0.000651913
5.1787,0,0.000859191,0.000646388
5.1788,0,0.000862762,0.000641628
5.1789,0,0.000865248,0.000638177
5.179,0,0.000866308,0.000636429
5.1791,0,0.000865781,0.00063657
5.1792,0,0.000863713,0.000638549
5.1793,0,0.000860364,0.00064207
5.1794,0,0.000856164,0.000646641
5.1795,0,0.000851645,0.000651652
5.1796,0,0.00084737,0.000656458
5.1797,0,0.000843864,0.000660455
5.1798,0,0.000841559,0.000663146
5.1799,0,0.000840746,0.000664193
5.18,0,0.000841524,0.000663481
5.1801,0,0.00084378,0.000661134
5.1802,0,0.000847208,0.000657501
5.1803,0,0.000851345,0.000653109
5.1804,0,0.000855628,0.000648603
5.1805,0,0.000859458,0.000644669
5.1806,0,0.000862283,0.000641938
5.1807,0,0.000863671,0.000640907
5.1808,0,0.00086337,0.000641871
5.1809,0,0.000861345,0.000644867
5.181,0,0.000857798,0.000649671
5.1811,0,0.000853117,0.000655835
5.1812,0,0.000847816,0.000662774
5.1813,0,0.00084245,0.000669852
5.1814,0,0.000837549,0.00067646
5.1815,0,0.00083356,0.000682083
5.1816,0,0.000830803,0.000686352
5.1817,0,0.000829437,0.000689082
5.1818,0,0.000829431,0.000690305
5.1819,0,0.000830561,0.000690275
5.182,0,0.000832437,0.000689435
5.1821,0,0.000834561,0.000688356
5.1822,0,0.000836405,0.00068764
5.1823,0,0.000837489,0.000687837
5.1824,0,0.000837438,0.000689378
5.1825,0,0.000836038,0.000692511
5.1826,0,0.000833265,0.000697261
5.1827,0,0.000829303,0.00070342
5.1828,0,0.000824514,0.000710574
5.1829,0,0.000819377,0.000718175
5.183,0,0.000814408,0.000725629
5.1831,0,0.000810092,0.000732381
5.1832,0,0.000806824,0.000737973
5.1833,0,0.000804863,0.000742108
5.1834,0,0.000804292,0.000744687
5.1835,0,0.000805,0.000745834
5.1836,0,0.000806692,0.000745883
5.1837,0,0.000808938,0.000745327
5.1838,0,0.000811244,0.000744729
5.1839,0,0.000813129,0.000744642
5.184,0,0.000814181,0.000745535
5.1841,0,0.000814111,0.000747742
5.1842,0,0.000812787,0.000751415
5.1843,0,0.000810265,0.000756492
5.1844,0,0.000806786,0.000762696
5.1845,0,0.000802736,0.000769587
5.1846,0,0.000798576,0.000776635
5.1847,0,0.00079477,0.000783307
5.1848,0,0.000791728,0.000789132
5.1849,0,0.00078976,0.000793753
5.185,0,0.000789032,0.000796975
5.1851,0,0.00078954,0.000798802
5.1852,0,0.000791097,0.000799442
5.1853,0,0.000793365,0.000799283
5.1854,0,0.000795908,0.00079882
5.1855,0,0.00079827,0.000798577
5.1856,0,0.000800035,0.000799029
5.1857,0,0.000800878,0.000800549
5.1858,0,0.000800608,0.000803359
5.1859,0,0.000799204,0.000807481
5.186,0,0.000796825,0.000812736
5.1861,0,0.00079379,0.000818758
5.1862,0,0.000790517,0.000825068
5.1863,0,0.000787453,0.000831151
5.1864,0,0.000785013,0.000836531
5.1865,0,0.000783527,0.000840825
5.1866,0,0.000783201,0.000843797
5.1867,0,0.000784078,0.000845391
5.1868,0,0.000786027,0.000845755
5.1869,0,0.00078876,0.000845216
5.187,0,0.000791878,0.000844227
5.1871,0,0.000794947,0.000843285
5.1872,0,0.000797554,0.000842862
5.1873,0,0.000799361,0.000843346
5.1874,0,0.000800144,0.000844994
5.1875,0,0.000799829,0.00084789
5.1876,0,0.000798512,0.000851925
5.1877,0,0.000796453,0.000856801
5.1878,0,0.000794029,0.000862086
5.1879,0,0.000791669,0.000867287
5.188,0,0.000789784,0.000871931
5.1881,0,0.000788717,0.000875621
5.1882,0,0.000788702,0.000878088
5.1883,0,0.000789821,0.000879232
5.1884,0,0.00079199,0.000879147
5.1885,0,0.000794955,0.00087812
5.1886,0,0.00079834,0.000876579
5.1887,0,0.000801713,0.000875018
5.1888,0,0.000804653,0.000873917
5.1889,0,0.000806801,0.000873686
5.189,0,0.000807909,0.000874608
5.1891,0,0.000807878,0.0008768
5.1892,0,0.000806777,0.00088018
5.1893,0,0.000804846,0.000884473
5.1894,0,0.000802453,0.000889258
5.1895,0,0.000800027,0.00089404
5.1896,0,0.000797992,0.000898332
5.1897,0,0.000796711,0.000901716
5.1898,0,0.000796444,0.000903889
5.1899,0,0.000797311,0.000904712
5.19,0,0.000799263,0.000904237
5.1901,0,0.000802082,0.000902711
5.1902,0,0.000805414,0.000900538
5.1903,0,0.000808838,0.000898196
5.1904,0,0.000811931,0.000896172
5.1905,0,0.000814322,0.000894889
5.1906,0,0.000815735,0.000894665
5.1907,0,0.000816026,0.000895665
5.1908,0,0.000815213,0.000897869
5.1909,0,0.000813485,0.000901061
5.191,0,0.000811169,0.000904867
5.1911,0,0.000808669,0.000908823
5.1912,0,0.000806401,0.000912453
5.1913,0,0.000804736,0.000915327
5.1914,0,0.00080396,0.000917118
5.1915,0,0.00080423,0.000917642
5.1916,0,0.000805548,0.000916894
5.1917,0,0.000807749,0.000915062
5.1918,0,0.000810527,0.000912493
5.1919,0,0.000813494,0.000909632
5.192,0,0.000816243,0.000906943
5.1921,0,0.000818405,0.000904849
5.1922,0,0.00081969,0.000903684
5.1923,0,0.000819928,0.000903644
5.1924,0,0.000819101,0.000904751
5.1925,0,0.000817354,0.000906839
5.1926,0,0.000814976,0.000909578
5.1927,0,0.000812346,0.000912534
5.1928,0,0.000809867,0.000915245
5.1929,0,0.000807909,0.000917286
5.193,0,0.000806763,0.000918321
5.1931,0,0.000806603,0.00091815
5.1932,0,0.000807448,0.000916747
5.1933,0,0.000809155,0.000914276
5.1934,0,0.000811434,0.000911066
5.1935,0,0.000813899,0.000907559
5.1936,0,0.000816124,0.000904243
5.1937,0,0.000817684,0.000901606
5.1938,0,0.000818196,0.00090009
5.1939,0,0.000817364,0.000900039
5.194,0,0.000815027,0.00090164
5.1941,0,0.000811197,0.000904885
5.1942,0,0.000806074,0.000909552
5.1943,0,0.000800012,0.00091524
5.1944,0,0.000793469,0.00092143
5.1945,0,0.000786942,0.000927557
5.1946,0,0.000780912,0.000933073
5.1947,0,0.000775795,0.000937506
5.1948,0,0.000771897,0.000940505
5.1949,0,0.000769381,0.000941888
5.195,0,0.000768233,0.000941673
5.1951,0,0.000768267,0.000940072
5.1952,0,0.000769153,0.000937469
5.1953,0,0.000770462,0.000934354
5.1954,0,0.000771726,0.000931266
5.1955,0,0.000772496,0.000928723
5.1956,0,0.00077239,0.000927166
5.1957,0,0.000771134,0.000926912
5.1958,0,0.00076861,0.0009281
5.1959,0,0.000764877,0.000930666
5.196,0,0.000760178,0.000934335
5.1961,0,0.000754897,0.000938669
5.1962,0,0.000749503,0.000943134
5.1963,0,0.000744479,0.000947176
5.1964,0,0.000740267,0.000950289
5.1965,0,0.00073722,0.000952068
5.1966,0,0.000735557,0.000952262
5.1967,0,0.00073532,0.00095082
5.1968,0,0.000736361,0.000947911
5.1969,0,0.000738358,0.000943904
5.197,0,0.000740872,0.000939302
5.1971,0,0.000743411,0.000934669
5.1972,0,0.000745489,0.000930563
5.1973,0,0.000746685,0.00092747
5.1974,0,0.00074668,0.000925758
5.1975,0,0.000745303,0.000925625
5.1976,0,0.000742569,0.000927058
5.1977,0,0.000738686,0.000929823
5.1978,0,0.000734021,0.000933501
5.1979,0,0.000729042,0.000937556
5.198,0,0.000724254,0.000941413
5.1981,0,0.00072013,0.000944528
5.1982,0,0.000717069,0.000946445
5.1983,0,0.000715337,0.000946856
5.1984,0,0.000715029,0.000945651
5.1985,0,0.000716042,0.000942947
5.1986,0,0.000718083,0.000939078
5.1987,0,0.000720716,0.000934543
5.1988,0,0.00072343,0.000929928
5.1989,0,0.000725711,0.000925822
5.199,0,0.0007271,0.000922754
5.1991,0,0.000727243,0.000921133
5.1992,0,0.000725939,0.000921189
5.1993,0,0.000723182,0.000922935
5.1994,0,0.00071917,0.000926147
5.1995,0,0.000714273,0.0009304
5.1996,0,0.00070898,0.00093514
5.1997,0,0.000703821,0.000939757
5.1998,0,0.000699305,0.000943669
5.1999,0,0.000695864,0.000946378
5.2,0,0.000693805,0.000947534
5.2001,0,0.000693258,0.000946983
5.2002,0,0.000694159,0.000944798
5.2003,0,0.000696244,0.00094128
5.2004,0,0.000699092,0.000936909
5.2005,0,0.000702195,0.000932269
5.2006,0,0.000705023,0.000927964
5.2007,0,0.000707093,0.000924554
5.2008,0,0.000708011,0.000922489
5.2009,0,0.000707527,0.000922058
5.201,0,0.000705576,0.00092334
5.2011,0,0.000702296,0.00092618
5.2012,0,0.00069801,0.000930209
5.2013,0,0.000693179,0.000934899
5.2014,0,0.00068833,0.000939649
5.2015,0,0.000683984,0.000943859
5.2016,0,0.000680604,0.000947
5.2017,0,0.00067854,0.000948667
5.2018,0,0.000677985,0.000948634
5.2019,0,0.00067894,0.000946901
5.202,0,0.000681197,0.000943702
5.2021,0,0.000684376,0.00093947
5.2022,0,0.000687986,0.000934768
5.2023,0,0.000691494,0.000930205
5.2024,0,0.00069439,0.000926366
5.2025,0,0.000696243,0.000923746
5.2026,0,0.000696753,0.00092269
5.2027,0,0.000695797,0.000923343
5.2028,0,0.000693456,0.000925615
5.2029,0,0.000690005,0.000929189
5.203,0,0.000685875,0.000933574
5.2031,0,0.000681587,0.000938175
5.2032,0,0.000677681,0.000942371
