T/s,theta 1 torque / Nm,theta 2 torque / Nm
7.0133,-12.87956533,-7.832251678
7.0134,-12.43773391,-7.882524556
7.0135,-11.80650944,-8.122813805
7.0136,-11.02234973,-8.501388265
7.0137,-10.13014479,-8.960516271
7.0138,-9.184249817,-9.440800478
7.0139,-8.274601717,-9.885469344
7.014,-7.48756389,-10.21867506
7.0141,-6.886425792,-10.36572398
7.0142,-6.511964784,-10.28365472
7.0143,-6.361760032,-9.96463765
7.0144,-6.408042026,-9.423857129
7.0145,-6.609718584,-8.693433121
7.0146,-6.918550285,-7.818071112
7.0147,-7.282521936,-6.849946025
7.0148,-7.649560682,-5.84935171
7.0149,-7.971141754,-4.91052917
7.015,-8.170030009,-4.12232773
7.0151,-8.193239083,-3.548453444
7.0152,-8.014275246,-3.227579335
7.0153,-7.629101288,-3.152810119
7.0154,-7.051573402,-3.290328899
7.0155,-6.310712025,-3.592122638
7.0156,-5.446420065,-4.00277782
7.0157,-4.504713028,-4.463447917
7.0158,-3.548692613,-4.916098375
7.0159,-2.67201014,-5.287602049
7.016,-1.950492323,-5.504642094
7.0161,-1.437022241,-5.501027165
7.0162,-1.146941676,-5.255891194
7.0163,-1.061464809,-4.77829726
7.0164,-1.146576579,-4.094606243
7.0165,-1.35919133,-3.245331838
7.0166,-1.65037219,-2.280328871
7.0167,-1.969073002,-1.259551482
7.0168,-2.265900766,-0.278801187
7.0169,-2.470978198,0.569852718
7.017,-2.51719947,1.21818663
7.0171,-2.367630493,1.621947636
7.0172,-2.01505436,1.764767151
7.0173,-1.469531822,1.674704995
7.0174,-0.756940884,1.400902702
7.0175,0.084715957,0.999714764
7.0176,1.010105767,0.531414598
7.0177,1.965628105,0.055994782
7.0178,2.863245722,-0.37089295
7.0179,3.619471924,-0.666072834
7.018,4.174617724,-0.754480257
7.0181,4.495458652,-0.606512796
7.0182,4.592947002,-0.223681834
7.0183,4.500259238,0.373328768
7.0184,4.2598668,1.147838272
7.0185,3.920974546,2.051928733
7.0186,3.53585701,3.031636452
7.0187,3.156049583,3.996458684
7.0188,2.848678022,4.852974804
7.0189,2.681512859,5.52474161
7.019,2.712521098,5.959504371
7.0191,2.957162909,6.133147626
7.0192,3.406825735,6.066930908
7.0193,4.03716778,5.804833905
7.0194,4.811035214,5.399833959
7.0195,5.683054767,4.910548294
7.0196,6.598631605,4.396900747
7.0197,7.467837226,3.915849656
7.0198,8.204550011,3.543128557
7.0199,8.745921304,3.353067838
7.02,9.051764394,3.388094288
7.0201,9.12517084,3.655390452
7.0202,8.994613757,4.139077
7.0203,8.701873834,4.806354067
7.0204,8.295818722,5.611906696
7.0205,7.828993847,6.503064518
7.0206,7.353877993,7.409334099
7.0207,6.919263542,8.229494968
7.0208,6.602309954,8.880605611
7.0209,6.472463588,9.303506905
7.021,6.554990793,9.466922052
7.0211,6.846506849,9.385395611
7.0212,7.327230197,9.097244829
7.0213,7.963466544,8.651198974
7.0214,8.712016922,8.1032005
7.0215,9.521254458,7.512113162
7.0216,10.30320754,6.935371791
7.0217,10.97053217,6.444807315
7.0218,11.45601476,6.111265672
7.0219,11.71466988,5.997229777
7.022,11.7380293,6.119273127
7.0221,11.55105814,6.464038138
7.0222,11.19302098,7.001338992
7.0223,10.71102385,7.687663901
7.0224,10.15673754,8.471225301
7.0225,9.582653423,9.291011716
7.0226,9.038394076,10.05147252
7.0227,8.592988708,10.66219676
7.0228,8.311811936,11.0574789
7.0229,8.229439605,11.1962074
7.023,8.350362717,11.08265005
7.0231,8.661691312,10.74836257
7.0232,9.135221319,10.23967448
7.0233,9.731593508,9.610917935
7.0234,10.4049865,8.920463599
7.0235,11.09211812,8.226443522
7.0236,11.69880144,7.582673179
7.0237,12.14837789,7.070344544
7.0238,12.38650258,6.765029714
7.0239,12.40174296,6.697036635
7.024,12.20894526,6.863009608
7.0241,11.83851185,7.238209642
7.0242,11.3308554,7.783525632
7.0243,10.73319013,8.449989971
7.0244,10.0957435,9.177912345
7.0245,9.467915565,9.871104021
7.0246,8.914527992,10.43650613
7.0247,8.500737584,10.8044066
7.0248,8.267850807,10.92858646
7.0249,8.230511404,10.7925987
7.025,8.381808331,10.42315455
7.0251,8.698789372,9.8656146
7.0252,9.145995405,9.173220599
7.0253,9.680126634,8.403876622
7.0254,10.23912992,7.616044356
7.0255,10.7288808,6.86471436
7.0256,11.07179264,6.223189429
7.0257,11.21181692,5.762852006
7.0258,11.12107658,5.522982731
7.0259,10.81312402,5.507885082
7.026,10.31905865,5.699535871
7.0261,9.679100686,6.064164255
7.0262,8.940181492,6.556782049
7.0263,8.152472301,7.126159664
7.0264,7.365738216,7.684148059
7.0265,6.625872563,8.13916307
7.0266,6.006721545,8.415994048
7.0267,5.574038939,8.462566521
7.0268,5.349555939,8.27090094
7.0269,5.326885383,7.860497869
7.027,5.484406776,7.267224039
7.0271,5.788172773,6.537196713
7.0272,6.196113881,5.7231026
7.0273,6.656612231,4.880042176
7.0274,7.082083652,4.061387169
7.0275,7.387923516,3.33481579
7.0276,7.511881344,2.767112901
7.0277,7.416278951,2.399865093
7.0278,7.105935647,2.246520176
7.0279,6.60718177,2.297572297
7.028,5.955910027,2.526730324
7.0281,5.195334755,2.895062705
7.0282,4.372887321,3.35577148
7.0283,3.536789268,3.843336239
7.0284,2.732668274,4.260322511
7.0285,2.025905317,4.526216442
7.0286,1.478506482,4.582872096
7.0287,1.122203363,4.401840024
7.0288,0.959515448,3.997440789
7.0289,0.97678263,3.402528617
7.029,1.146516067,2.659984783
7.0291,1.431512519,1.819892588
7.0292,1.783419405,0.935727945
7.0293,2.116361104,0.060405871
7.0294,2.346001064,-0.757564079
7.0295,2.409101637,-1.442674224
7.0296,2.262625008,-1.928667901
7.0297,1.904327046,-2.194530658
7.0298,1.355968982,-2.24863399
7.0299,0.652434942,-2.115701442
7.03,-0.163803813,-1.833518974
7.0301,-1.045640252,-1.448298352
7.0302,-1.944719832,-1.025552358
7.0303,-2.81483757,-0.663254447
7.0304,-3.589647649,-0.442926832
7.0305,-4.20580308,-0.424083286
7.0306,-4.63003071,-0.640149646
7.0307,-4.858274885,-1.080529333
7.0308,-4.902860439,-1.712160724
7.0309,-4.790247346,-2.492149784
7.031,-4.556970704,-3.370337755
7.0311,-4.251038507,-4.293053541
7.0312,-3.958266915,-5.20704052
7.0313,-3.763171375,-6.063303435
7.0314,-3.729353814,-6.78572846
7.0315,-3.898017701,-7.310506447
7.0316,-4.269326194,-7.617753972
7.0317,-4.821708834,-7.713396363
7.0318,-5.522983807,-7.619962378
7.0319,-6.333056581,-7.373172445
7.032,-7.206834948,-7.017413237
7.0321,-8.097546348,-6.609704209
7.0322,-8.960089765,-6.241831937
7.0323,-9.73436082,-5.999282707
7.0324,-10.36328909,-5.944775141
7.0325,-10.81372696,-6.11840514
7.0326,-11.07529734,-6.516964479
7.0327,-11.15472668,-7.1118533
7.0328,-11.07382164,-7.861082637
7.0329,-10.86558663,-8.715409828
7.033,-10.56984631,-9.621718452
7.0331,-10.24455591,-10.5267823
7.0332,-9.979513834,-11.38092588
7.0333,-9.84812285,-12.11587377
7.0334,-9.902714949,-12.66798138
7.0335,-10.16230399,-13.00527226
7.0336,-10.6115142,-13.12653761
7.0337,-11.22048885,-13.04815676
7.0338,-11.95097295,-12.80138209
7.0339,-12.75878429,-12.42789758
7.034,-13.59700836,-11.98090614
7.0341,-14.41935626,-11.55113261
7.0342,-15.16354692,-11.22738171
7.0343,-15.76614303,-11.07644252
7.0344,-16.18658614,-11.14298219
7.0345,-16.40999221,-11.43995261
7.0346,-16.44211636,-11.94084146
7.0347,-16.30391678,-12.60372477
7.0348,-16.02815643,-13.37916295
7.0349,-15.65501622,-14.21333306
7.035,-15.24332851,-15.05183238
7.0351,-14.88418292,-15.84342593
7.0352,-14.65255673,-16.51801873
7.0353,-14.60249838,-17.01002873
7.0354,-14.76375401,-17.28556769
7.0355,-15.12425063,-17.34168035
7.0356,-15.65173288,-17.19346921
7.0357,-16.30611615,-16.87163599
7.0358,-17.04151017,-16.41796852
7.0359,-17.80937139,-15.88046992
7.036,-18.56185921,-15.3242648
7.0361,-19.23512685,-14.84496452
7.0362,-19.76356477,-14.52010202
7.0363,-20.10364967,-14.40361048
7.0364,-20.23731838,-14.52027431
7.0365,-20.16746342,-14.85106087
7.0366,-19.9129617,-15.35682809
7.0367,-19.50560228,-15.98968048
7.0368,-18.98575801,-16.69592893
7.0369,-18.40366636,-17.42003813
7.037,-17.84577199,-18.1085912
7.0371,-17.39573913,-18.68833229
7.0372,-17.11506012,-19.08623462
7.0373,-17.04191706,-19.25996152
7.0374,-17.1720114,-19.20131641
7.0375,-17.47816348,-18.92420258
7.0376,-17.92231913,-18.45864699
7.0377,-18.45945617,-17.84663927
7.0378,-19.04080832,-17.13730592
7.0379,-19.6173821,-16.39772482
7.038,-20.12345265,-15.72612298
7.0381,-20.49104194,-15.20309112
7.0382,-20.67400994,-14.88581716
7.0383,-20.65167047,-14.8039095
7.0384,-20.424504,-14.94218909
7.0385,-20.00939895,-15.26313203
7.0386,-19.43675433,-15.72000045
7.0387,-18.74621362,-16.25966938
7.0388,-17.98214672,-16.82655398
7.0389,-17.22491596,-17.36661102
7.039,-16.55802655,-17.8053463
7.0391,-16.0491248,-18.06887576
7.0392,-15.74360729,-18.11350512
7.0393,-15.64404586,-17.92832605
7.0394,-15.72784857,-17.52350705
7.0395,-15.95902943,-16.92599549
7.0396,-16.29407792,-16.17557545
7.0397,-16.68503905,-15.3201324
7.0398,-17.08300221,-14.41659957
7.0399,-17.44155625,-13.55698809
7.04,-17.68446143,-12.82913205
7.0401,-17.75859139,-12.29692237
7.0402,-17.63631642,-12.00031472
7.0403,-17.31165613,-11.93465675
7.0404,-16.79594109,-12.06905144
7.0405,-16.1153337,-12.35877913
7.0406,-15.30680626,-12.75179526
7.0407,-14.4136165,-13.19242365
7.0408,-13.4866451,-13.62536481
7.0409,-12.61093718,-13.97960489
7.041,-11.86704074,-14.18299678
7.0411,-11.31162413,-14.18635271
7.0412,-10.96548983,-13.96742824
7.0413,-10.8138296,-13.52702162
7.0414,-10.82666616,-12.88405253
7.0415,-10.96514182,-12.07226635
7.0416,-11.18421996,-11.13571564
7.0417,-11.43606955,-10.12397403
7.0418,-11.67357513,-9.103115795
7.0419,-11.82793341,-8.16916161
7.042,-11.83123355,-7.3996008
7.0421,-11.64365228,-6.847849503
7.0422,-11.25372769,-6.536282092
7.0423,-10.66665318,-6.443617117
7.0424,-9.903375425,-6.53005557
7.0425,-8.997340366,-6.74706853
7.0426,-7.990130589,-7.040550713
7.0427,-6.932758591,-7.354836064
7.0428,-5.912038076,-7.636689643
7.0429,-5.011640241,-7.812406939
7.043,-4.292763509,-7.808941493
7.0431,-3.794793813,-7.585527321
7.0432,-3.514695107,-7.135451519
7.0433,-3.424807863,-6.474121987
7.0434,-3.484801528,-5.633077522
7.0435,-3.647734769,-4.655779015
7.0436,-3.863282238,-3.592673332
7.0437,-4.08128612,-2.511893935
7.0438,-4.235267841,-1.512386593
7.0439,-4.256902743,-0.675088148
7.044,-4.100070447,-0.057163531
7.0441,-3.744434205,0.308811003
7.0442,-3.191095504,0.434851328
7.0443,-2.457830482,0.358662969
7.0444,-1.576239791,0.130758426
7.0445,-0.587446469,-0.192388976
7.0446,0.462599114,-0.552255
7.0447,1.492061748,-0.89234988
7.0448,2.416228998,-1.136291839
7.0449,3.166618968,-1.207815441
7.045,3.697611515,-1.061288862
7.0451,4.006880944,-0.685479578
7.0452,4.117558405,-0.091892274
7.0453,4.066405508,0.690919983
7.0454,3.898048621,1.621377483
7.0455,3.661744801,2.649729233
7.0456,3.407752859,3.717226215
7.0457,3.183753582,4.730202978
7.0458,3.067077244,5.599430925
7.0459,3.128806147,6.259956759
7.046,3.397079239,6.673532878
7.0461,3.872059414,6.847576678
7.0462,4.537691703,6.814460001
7.0463,5.363750286,6.618558717
7.0464,6.309901621,6.312218656
7.0465,7.330194097,5.951687779
7.0466,8.361814711,5.592876197
7.0467,9.311422201,5.295203027
7.0468,10.10338939,5.135013307
7.0469,10.68457853,5.178069114
7.047,11.02770957,5.446141276
7.0471,11.14863782,5.934043254
7.0472,11.08414767,6.618739545
7.0473,10.87893911,7.462262105
7.0474,10.58311622,8.416556012
7.0475,10.24865365,9.42284753
7.0476,9.925779054,10.3859828
7.0477,9.685203273,11.21410087
7.0478,9.598233719,11.83883103
7.0479,9.706571767,12.21549511
7.048,10.01910949,12.32902191
7.0481,10.52401493,12.2079915
7.0482,11.19413019,11.90024936
7.0483,11.9905409,11.46125291
7.0484,12.86728139,10.95064274
7.0485,13.76044297,10.42799289
7.0486,14.57483873,9.948714358
7.0487,15.23256483,9.595696166
7.0488,15.67790619,9.446222558
7.0489,15.89800126,9.532284554
7.049,15.90634876,9.852052878
7.0491,15.73219705,10.38205384
7.0492,15.41507783,11.08410459
7.0493,15.00164498,11.90978391
7.0494,14.54190628,12.80532657
7.0495,14.08537508,13.68087082
7.0496,13.69740996,14.44387011
7.0497,13.44429653,15.01880877
7.0498,13.36911867,15.3542647
7.0499,13.48864949,15.4289742
7.05,13.79810116,15.26546856
7.0501,14.2763652,14.90581728
7.0502,14.88934603,14.40082615
7.0503,15.59449984,13.80687272
7.0504,16.3397159,13.1817991
7.0505,17.03709379,12.58082506
7.0506,17.60201348,12.07843236
7.0507,17.97255979,11.74826836
7.0508,18.11222145,11.64771008
7.0509,18.02761992,11.78325151
7.051,17.74746557,12.13512813
7.0511,17.31052368,12.66823627
7.0512,16.76323291,13.33601225
7.0513,16.15605403,14.08536823
7.0514,15.53964995,14.82603066
7.0515,14.96124003,15.46411019
7.0516,14.49112135,15.92202601
7.0517,14.19380257,16.14539568
7.0518,14.09533271,16.10685836
7.0519,14.19291565,15.82372427
7.052,14.46748524,15.33597421
7.0521,14.88631112,14.69306523
7.0522,15.4074407,13.95088312
7.0523,15.97859651,13.16762168
7.0524,16.51102826,12.3996146
7.0525,16.91870732,11.71730434
7.0526,17.13790964,11.18995267
7.0527,17.12997107,10.87840444
7.0528,16.89897087,10.79778568
7.0529,16.4708281,10.9336805
7.053,15.88164973,11.25558407
7.0531,15.17569359,11.72056572
7.0532,14.40191388,12.27810603
7.0533,13.6102519,12.85932052
7.0534,12.84801668,13.3638623
7.0535,12.18205288,13.7088535
7.0536,11.67548732,13.83439429
7.0537,11.36079183,13.70753022
7.0538,11.24076521,13.33999677
7.0539,11.30148474,12.766528
7.054,11.51461145,12.03205475
7.0541,11.84161038,11.1889438
7.0542,12.23250616,10.29306336
7.0543,12.59968161,9.399693513
7.0544,12.85710757,8.55954602
7.0545,12.94004076,7.844922975
7.0546,12.80754545,7.320720487
7.0547,12.46014128,7.011811584
7.0548,11.91937355,6.912812788
7.0549,11.21671894,7.001380843
7.055,10.39212061,7.241565044
7.0551,9.490974242,7.588385412
7.0552,8.560724882,7.976880007
7.0553,7.647418183,8.308935322
7.0554,6.812131046,8.502257451
7.0555,6.115945193,8.49602636
7.0556,5.596214063,8.25420865
7.0557,5.264230766,7.784115565
7.0558,5.110720862,7.115947767
7.0559,5.111964457,6.290652052
7.056,5.23362523,5.356745399
7.0561,5.429267195,4.366747724
7.0562,5.613982348,3.373354441
7.0563,5.703515721,2.42562431
7.0564,5.63393064,1.590492067
7.0565,5.360851553,0.929322197
7.0566,4.879975942,0.47146269
7.0567,4.210229788,0.215616213
7.0568,3.38320525,0.143547398
7.0569,2.43812597,0.223134312
7.057,1.419274333,0.412801857
7.0571,0.372883661,0.650486003
7.0572,-0.656081624,0.840383513
7.0573,-1.607332644,0.90186655
7.0574,-2.420182706,0.775114075
7.0575,-3.057235962,0.425210595
7.0576,-3.506729743,-0.139907585
7.0577,-3.777077114,-0.890651222
7.0578,-3.890797517,-1.787880005
7.0579,-3.880780459,-2.785034219
7.058,-3.791904839,-3.83158647
7.0581,-3.707556537,-4.876732298
7.0582,-3.7106284,-5.873079918
7.0583,-3.863954431,-6.755038445
7.0584,-4.211136029,-7.462195537
7.0585,-4.75606844,-7.965727513
7.0586,-5.479787527,-8.2670311
7.0587,-6.35100533,-8.384049886
7.0588,-7.331093664,-8.348282606
7.0589,-8.376587533,-8.200429851
7.059,-9.442212209,-8.001522443
7.0591,-10.4840183,-7.846268502
7.0592,-11.44270639,-7.814231457
7.0593,-12.26179766,-7.964281297
7.0594,-12.90840065,-8.333881011
7.0595,-13.37193581,-8.918396039
7.0596,-13.65843258,-9.688847022
7.0597,-13.78852302,-10.60373289
7.0598,-13.79364164,-11.61497181
7.0599,-13.71755092,-12.67107545
7.06,-13.62281678,-13.72070073
7.0601,-13.59844136,-14.71622591
7.0602,-13.71124681,-15.59163293
7.0603,-14.00600367,-16.28565452
7.0604,-14.48687483,-16.7684749
7.0605,-15.13664758,-17.04051458
7.0606,-15.92748135,-17.11881936
7.0607,-16.82332645,-17.03413534
7.0608,-17.78254052,-16.82667118
7.0609,-18.76097798,-16.54747763
7.061,-19.7151985,-16.28474783
7.0611,-20.58567436,-16.12464838
7.0612,-21.31477459,-16.13147498
7.0613,-21.86774042,-16.34776101
7.0614,-22.23183299,-16.77992767
7.0615,-22.41096193,-17.40141879
7.0616,-22.42407426,-18.17212699
7.0617,-22.30160661,-19.04482791
7.0618,-22.08123575,-19.96822901
7.0619,-21.81928991,-20.89054298
7.062,-21.60452861,-21.76301919
7.0621,-21.50991728,-22.51772154
7.0622,-21.58793288,-23.09273314
7.0623,-21.86678296,-23.45634932
7.0624,-22.3337215,-23.6050083
7.0625,-22.95700379,-23.5527937
7.0626,-23.69754228,-23.32896214
7.0627,-24.5107989,-22.97354435
7.0628,-25.34978313,-22.53262401
7.0629,-26.16825408,-22.06940363
7.063,-26.90386528,-21.67772187
7.0631,-27.49228896,-21.43360787
7.0632,-27.89092139,-21.3898611
7.0633,-28.08223827,-21.57219492
7.0634,-28.06929014,-21.96231777
7.0635,-27.87078525,-22.52049731
7.0636,-27.51810835,-23.19875034
7.0637,-27.05105046,-23.94366952
7.0638,-26.51913375,-24.70027399
7.0639,-26.00801919,-25.41587227
7.064,-25.60057796,-26.01800105
7.0641,-25.35756253,-26.43440458
7.0642,-25.31827191,-26.62336622
7.0643,-25.47997263,-26.57714208
7.0644,-25.81560356,-26.30994285
7.0645,-26.28560906,-25.85202227
7.0646,-26.84389341,-25.24555254
7.0647,-27.44095372,-24.53977503
7.0648,-28.02734996,-23.79777456
7.0649,-28.53715004,-23.11491314
7.065,-28.90227933,-22.57400347
7.0651,-29.07639544,-22.23375183
7.0652,-29.03853696,-22.12831412
7.0653,-28.78893859,-22.2472883
7.0654,-28.34439823,-22.55452781
7.0655,-27.73554256,-23.00093525
7.0656,-27.00262612,-23.53123238
7.0657,-26.19091608,-24.08781177
7.0658,-25.36188421,-24.61478301
7.0659,-24.60692842,-25.03602681
7.066,-23.99925456,-25.27480021
7.0661,-23.58891131,-25.28409228
7.0662,-23.39559368,-25.05082584
7.0663,-23.39716702,-24.58452717
7.0664,-23.55550421,-23.91218918
7.0665,-23.82489969,-23.07460846
7.0666,-24.15492834,-22.12144723
7.0667,-24.49404125,-21.11192987
7.0668,-24.79315745,-20.14063273
7.0669,-24.9734787,-19.29798781
7.067,-24.96245195,-18.65030676
7.0671,-24.73051041,-18.23962227
7.0672,-24.27621383,-18.07939839
7.0673,-23.61462176,-18.13869925
7.0674,-22.77573826,-18.36603477
7.0675,-21.80076078,-18.70314349
7.0676,-20.73727134,-19.08848256
7.0677,-19.64020613,-19.461519
7.0678,-18.59810665,-19.74109481
7.0679,-17.69423057,-19.84517665
7.068,-16.98691181,-19.70418108
7.0681,-16.51001862,-19.29979244
7.0682,-16.25292746,-18.6431418
7.0683,-16.1794175,-17.76290767
7.0684,-16.24084675,-16.70261145
7.0685,-16.3830596,-15.51573714
7.0686,-16.55018646,-14.26035915
7.0687,-16.68855782,-13.02951153
7.0688,-16.71473116,-11.91754999
7.0689,-16.55154375,-11.0003663
7.069,-16.16504033,-10.32807194
7.0691,-15.54999701,-9.924107902
7.0692,-14.71867378,-9.766103608
7.0693,-13.69955618,-9.806003548
7.0694,-12.53382047,-9.983890231
7.0695,-11.27052375,-10.23538226
7.0696,-9.967320293,-10.49606304
7.0697,-8.716337392,-10.7058689
7.0698,-7.604894788,-10.77751546
7.0699,-6.696014802,-10.63284879
7.07,-6.028908763,-10.23991306
7.0701,-5.598384794,-9.598323798
7.0702,-5.373092844,-8.72745483
7.0703,-5.30812041,-7.663928755
7.0704,-5.35153619,-6.456821625
7.0705,-5.448024911,-5.16224594
7.0706,-5.542815973,-3.843762917
7.0707,-5.559728788,-2.59805914
7.0708,-5.420666786,-1.515508264
7.0709,-5.075708302,-0.659877956
7.071,-4.507387023,-0.068139349
7.0711,-3.719773139,0.269556468
7.0712,-2.734028864,0.390741214
7.0713,-1.585574353,0.347343862
7.0714,-0.319688017,0.19842333
7.0715,1.013365354,0.005831133
7.0716,2.347415264,-0.170282668
7.0717,3.586918853,-0.249909987
7.0718,4.655293522,-0.153100312
7.0719,5.500030697,0.172129233
7.072,6.096506839,0.739250821
7.0721,6.464254931,1.53836499
7.0722,6.643889705,2.541118883
7.0723,6.683978176,3.704410627
7.0724,6.638187571,4.975553198
7.0725,6.561474243,6.297687076
7.0726,6.506266532,7.579320336
7.0727,6.554555514,8.727851201
7.0728,6.78528122,9.669221751
7.0729,7.234681975,10.35510034
7.073,7.907299426,10.78397971
7.0731,8.787020288,10.98340226
7.0732,9.84275188,10.99739316
7.0733,11.03224502,10.87947737
7.0734,12.30666932,10.68841657
7.0735,13.60944843,10.48364028
7.0736,14.84995709,10.32087979
7.0737,15.94246219,10.28380232
7.0738,16.82535061,10.44772542
7.0739,17.46290929,10.84260406
7.074,17.86367704,11.46765763
7.0741,18.05951694,12.30319664
7.0742,18.09282451,13.31315074
7.0743,18.01296236,14.44978128
7.0744,17.87263523,15.65887864
7.0745,17.72406882,16.86922858
7.0746,17.61538268,17.97960509
7.0747,17.62270724,18.90766434
7.0748,17.80823515,19.59529084
7.0749,18.19385711,20.01250709
7.075,18.77757551,20.17503217
7.0751,19.54036946,20.12206691
7.0752,20.44906461,19.90295366
7.0753,21.4608217,19.57404382
7.0754,22.52789527,19.1944617
7.0755,23.56659918,18.82180383
7.0756,24.490387,18.52809012
7.0757,25.22904288,18.38455617
7.0758,25.73508733,18.45236369
7.0759,26.00415763,18.74792445
7.076,25.91710972,19.25995104
7.0761,25.6652962,19.96013049
7.0762,25.42188935,20.80373527
7.0763,25.20918478,21.73561259
7.0764,24.97170257,22.68563107
7.0765,24.62478294,23.55693925
7.0766,24.3579644,24.27135239
7.0767,24.23433607,24.76979953
7.0768,24.28930877,25.01358868
7.0769,24.52824431,25.00785863
7.077,24.93914717,24.78369213
7.0771,25.49545234,24.38592845
7.0772,25.83632921,23.86668977
7.0773,25.97274918,23.28170615
7.0774,26.05959272,22.67963186
7.0775,26.08730444,22.09455633
7.0776,26.04962467,21.57012756
7.0777,25.94258446,21.14640606
7.0778,25.78484626,20.84664296
7.0779,25.60106565,20.68016389
7.078,25.41293775,20.64278511
7.0781,25.23737902,20.72306539
7.0782,25.08783059,20.9047615
7.0783,24.97506775,21.15341402
7.0784,24.90771058,21.42045468
7.0785,24.89245321,21.64296032
7.0786,24.9307276,21.7760916
7.0787,25.00099793,21.79290845
7.0788,25.07878868,21.70112318
7.0789,24.66741251,21.52147194
7.079,23.90187548,21.27551037
7.0791,23.03542632,20.97392012
7.0792,22.07488551,20.61137114
7.0793,21.03350473,20.17714734
7.0794,19.96464062,19.65883118
7.0795,18.91639673,19.02477426
7.0796,17.92967985,18.24500053
7.0797,17.04561071,17.3025013
7.0798,16.27953279,16.19756109
7.0799,15.62277047,14.96388873
7.08,15.0408044,13.64656828
7.0801,14.45926013,12.29059319
7.0802,13.81235359,10.93896041
7.0803,13.05157519,9.628050504
7.0804,12.16356783,8.390544486
7.0805,11.14991938,7.255089768
7.0806,10.01726515,6.248907394
7.0807,8.778239046,5.381680463
7.0808,7.451415869,4.649156816
7.0809,6.06061273,4.036033945
7.081,4.633451416,3.513291579
7.0811,3.199490487,3.030710909
7.0812,1.783333185,2.508535552
7.0813,0.386590844,1.889104512
7.0814,-0.974029452,1.152157348
7.0815,-2.272744919,0.293978738
7.0816,-3.47717525,-0.683298425
7.0817,-4.566097174,-1.771029597
7.0818,-5.53276683,-2.954050448
7.0819,-6.382020463,-4.211102808
7.082,-7.127437408,-5.516015046
7.0821,-7.804137905,-6.839465074
7.0822,-8.48370657,-8.151047304
7.0823,-9.214164994,-9.43975661
7.0824,-10.01532793,-10.68609211
7.0825,-10.89730084,-11.86873321
7.0826,-11.86494436,-12.95601643
7.0827,-12.91741525,-13.92080771
7.0828,-14.04794697,-14.75112203
7.0829,-15.24378864,-15.44771979
7.083,-16.48678018,-16.02172239
7.0831,-17.75458616,-16.49546824
7.0832,-19.04270143,-16.91240633
7.0833,-20.34973281,-17.34828113
7.0834,-21.67059522,-17.8433533
7.0835,-22.97170065,-18.41939379
7.0836,-24.21060954,-19.08964238
7.0837,-25.34399058,-19.86140594
7.0838,-26.34625377,-20.7349029
7.0839,-27.20648682,-21.70250645
7.084,-27.92616396,-22.74880688
7.0841,-28.51663192,-23.85165538
7.0842,-28.99464993,-24.98389201
7.0843,-29.3666616,-26.13189719
7.0844,-29.67532582,-27.29004538
7.0845,-29.97142754,-28.42881304
7.0846,-30.29610685,-29.51523859
7.0847,-30.68152531,-30.50389636
7.0848,-31.15026849,-31.34776001
7.0849,-31.71728051,-32.01828822
7.085,-32.40754542,-32.50353614
7.0851,-33.23698913,-32.80660352
7.0852,-34.20383434,-32.94383149
7.0853,-35.27161267,-32.94277403
7.0854,-36.39003749,-32.83948975
7.0855,-37.50792749,-32.69047406
7.0856,-38.5617001,-32.58011086
7.0857,-39.50649779,-32.55787084
7.0858,-40.29898828,-32.65462181
7.0859,-40.90739779,-32.88832396
7.086,-41.31733301,-33.26298895
7.0861,-41.53001076,-33.76903832
7.0862,-41.55993336,-34.38476277
7.0863,-41.43200527,-35.07874852
7.0864,-41.17828939,-35.81294994
7.0865,-40.8346289,-36.54608419
7.0866,-40.45300108,-37.23858325
7.0867,-40.11621357,-37.8490465
7.0868,-39.88725682,-38.33502119
7.0869,-39.78783836,-38.65326087
7.087,-39.81951257,-38.77998342
7.0871,-39.97413963,-38.70942993
7.0872,-40.23375477,-38.4516944
7.0873,-40.57204446,-38.02968022
7.0874,-40.9565704,-37.47561149
7.0875,-41.35144805,-36.82731494
7.0876,-41.72018226,-36.13030591
7.0877,-42.02112855,-35.46493902
7.0878,-42.21397215,-34.9081499
7.0879,-42.25696723,-34.51438269
7.088,-42.12565208,-34.29629473
7.0881,-41.81235327,-34.24204156
7.0882,-41.32481413,-34.32608337
7.0883,-40.68329984,-34.51417316
7.0884,-39.91705172,-34.76578886
7.0885,-39.06059012,-35.03719082
7.0886,-38.15592265,-35.28466079
7.0887,-37.27987659,-35.44189292
7.0888,-36.50607205,-35.45929551
7.0889,-35.88259156,-35.29679481
7.089,-35.41571364,-34.93561621
7.0891,-35.09126891,-34.37439303
7.0892,-34.8861063,-33.62769468
7.0893,-34.76919999,-32.72283002
7.0894,-34.70404626,-31.69602844
7.0895,-34.65148604,-30.58846315
7.0896,-34.57264648,-29.44814936
7.0897,-34.39946125,-28.3569881
7.0898,-34.0837132,-27.39248201
7.0899,-33.59549834,-26.60819793
7.09,-32.92002779,-26.02874706
7.0901,-32.05845047,-25.6367785
7.0902,-31.02667175,-25.39728408
7.0903,-29.85249863,-25.26759889
7.0904,-28.57170279,-25.19994972
7.0905,-27.22395778,-25.1449167
7.0906,-25.85481372,-25.05492982
7.0907,-24.54293043,-24.85191462
7.0908,-23.36208319,-24.47052703
