T/s,ref/rad,theta 1/rad,theta 2/rad
4.178,0,0.001269812,0.000856481
4.1781,0,0.001264105,0.000855521
4.1782,0,0.001259228,0.000853093
4.1783,0,0.001255276,0.000849094
4.1784,0,0.001252195,0.000843589
4.1785,0,0.001249794,0.0008368
4.1786,0,0.001247769,0.000829079
4.1787,0,0.00124574,0.000820863
4.1788,0,0.001243294,0.00081263
4.1789,0,0.00124003,0.000804839
4.179,0,0.001235616,0.000797877
4.1791,0,0.001229833,0.000792
4.1792,0,0.001222607,0.000787297
4.1793,0,0.001214017,0.000783688
4.1794,0,0.001204281,0.000780932
4.1795,0,0.001193728,0.000778662
4.1796,0,0.001182758,0.000776431
4.1797,0,0.001171806,0.000773754
4.1798,0,0.00116129,0.000770162
4.1799,0,0.001151581,0.000765244
4.18,0,0.001142953,0.000758694
4.1801,0,0.001135553,0.000750355
4.1802,0,0.001129374,0.000740246
4.1803,0,0.001124255,0.000728559
4.1804,0,0.0011199,0.000715639
4.1805,0,0.001115912,0.000701948
4.1806,0,0.001111834,0.000688017
4.1807,0,0.001107198,0.000674389
4.1808,0,0.001101567,0.00066157
4.1809,0,0.001094576,0.000649986
4.181,0,0.001085973,0.000639933
4.1811,0,0.001075658,0.000631536
4.1812,0,0.001063695,0.000624731
4.1813,0,0.00105031,0.00061927
4.1814,0,0.001035865,0.000614753
4.1815,0,0.001020814,0.00061067
4.1816,0,0.001005655,0.000606467
4.1817,0,0.000990859,0.000601616
4.1818,0,0.000976821,0.000595679
4.1819,0,0.000963818,0.000588353
4.182,0,0.000951971,0.000579511
4.1821,0,0.000941241,0.000569212
4.1822,0,0.000931433,0.000557688
4.1823,0,0.000922233,0.000545311
4.1824,0,0.000913244,0.000532547
4.1825,0,0.000904031,0.000519903
4.1826,0,0.000894169,0.000507878
4.1827,0,0.000883283,0.000496911
4.1828,0,0.00087109,0.000487337
4.1829,0,0.000857443,0.000479337
4.183,0,0.00084235,0.000472914
4.1831,0,0.00082598,0.00046789
4.1832,0,0.000808637,0.000463929
4.1833,0,0.000790736,0.000460573
4.1834,0,0.000772752,0.000457294
4.1835,0,0.000755172,0.000453548
4.1836,0,0.000738455,0.000448825
4.1837,0,0.000722986,0.0004427
4.1838,0,0.000709037,0.000434875
4.1839,0,0.00069673,0.000425223
4.184,0,0.000686018,0.00041381
4.1841,0,0.000676693,0.000400885
4.1842,0,0.000668404,0.000386858
4.1843,0,0.000660707,0.000372248
4.1844,0,0.000653111,0.000357624
4.1845,0,0.000645148,0.000343533
4.1846,0,0.00063642,0.000330437
4.1847,0,0.000626651,0.000318664
4.1848,0,0.000615718,0.000308369
4.1849,0,0.000603666,0.000299509
4.185,0,0.000590698,0.00029187
4.1851,0,0.00057714,0.000285092
4.1852,0,0.000563403,0.00027872
4.1853,0,0.000549938,0.000272254
4.1854,0,0.00053718,0.000265212
4.1855,0,0.000525494,0.00025719
4.1856,0,0.000515127,0.000247921
4.1857,0,0.000506171,0.000237314
4.1858,0,0.000498555,0.000225462
4.1859,0,0.000492062,0.000212626
4.186,0,0.000486356,0.0001992
4.1861,0,0.000481024,0.000185668
4.1862,0,0.000475623,0.000172548
4.1863,0,0.00046972,0.000160343
4.1864,0,0.000462942,0.000149492
4.1865,0,0.000455012,0.00014032
4.1866,0,0.000445788,0.000133001
4.1867,0,0.000435284,0.000127529
4.1868,0,0.00042367,0.000123719
4.1869,0,0.000411257,0.000121228
4.187,0,0.000398396,0.000119664
4.1871,0,0.000385209,0.000118894
4.1872,0,0.000371658,0.000118961
4.1873,0,0.000357757,0.000119851
4.1874,0,0.000343543,0.000121523
4.1875,0,0.000329184,0.000123786
4.1876,0,0.00031494,0.000126342
4.1877,0,0.000301004,0.000128969
4.1878,0,0.000287478,0.000131552
4.1879,0,0.000274383,0.000134064
4.188,0,0.000261688,0.000136541
4.1881,0,0.000249331,0.000139052
4.1882,0,0.000237239,0.00014168
4.1883,0,0.00022534,0.000144507
4.1884,0,0.000213574,0.000147598
4.1885,0,0.000201898,0.000151002
4.1886,0,0.000190287,0.000154745
4.1887,0,0.000178739,0.000158827
4.1888,0,0.000167268,0.000163231
4.1889,0,0.000155904,0.00016792
4.189,0,0.000144688,0.000172843
4.1891,0,0.000133662,0.00017795
4.1892,0,0.000122869,0.000183189
4.1893,0,0.00011234,0.000188522
4.1894,0,0.000102083,0.00019394
4.1895,0,9.21E-05,0.000199464
4.1896,0,8.23E-05,0.000205136
4.1897,0,7.27E-05,0.000210999
4.1898,0,6.32E-05,0.000217093
4.1899,0,5.38E-05,0.000223444
4.19,0,4.47E-05,0.000229929
4.1901,0,3.60E-05,0.000236292
4.1902,0,2.79E-05,0.000242298
4.1903,0,2.06E-05,0.000247746
4.1904,0,1.43E-05,0.000252486
4.1905,0,9.05E-06,0.000256428
4.1906,0,4.81E-06,0.000259538
4.1907,0,1.58E-06,0.000261836
4.1908,0,-6.84E-07,0.000263398
4.1909,0,-2.12E-06,0.000264359
4.191,0,-2.88E-06,0.000264905
4.1911,0,-3.17E-06,0.000265249
4.1912,0,-3.16E-06,0.000265602
4.1913,0,-3.02E-06,0.000266141
4.1914,0,-2.83E-06,0.000266979
4.1915,0,-2.65E-06,0.000268163
4.1916,0,-2.45E-06,0.000269674
4.1917,0,-2.19E-06,0.000271446
4.1918,0,-1.76E-06,0.000273379
4.1919,0,-1.07E-06,0.000275355
4.192,0,-8.68E-09,0.000277252
4.1921,0,1.52E-06,0.000278956
4.1922,0,3.58E-06,0.00028038
4.1923,0,6.22E-06,0.000281489
4.1924,0,9.40E-06,0.00028231
4.1925,0,1.31E-05,0.000282917
4.1926,0,1.71E-05,0.000283397
4.1927,0,2.15E-05,0.000283826
4.1928,0,2.62E-05,0.000284242
4.1929,0,3.12E-05,0.000284636
4.193,0,3.65E-05,0.000284954
4.1931,0,4.23E-05,0.000285114
4.1932,0,4.85E-05,0.000285029
4.1933,0,5.53E-05,0.000284618
4.1934,0,6.27E-05,0.000283821
4.1935,0,7.08E-05,0.000282605
4.1936,0,7.95E-05,0.000280967
4.1937,0,8.88E-05,0.00027893
4.1938,0,9.87E-05,0.000276527
4.1939,0,0.000109221,0.000273784
4.194,0,0.000120238,0.00027072
4.1941,0,0.000131796,0.000267335
4.1942,0,0.000143905,0.000263616
4.1943,0,0.000156586,0.000259537
4.1944,0,0.000169856,0.000255078
4.1945,0,0.000183707,0.000250246
4.1946,0,0.000198092,0.000245094
4.1947,0,0.000212928,0.000239717
4.1948,0,0.000228104,0.000234239
4.1949,0,0.000243506,0.000228789
4.195,0,0.000259038,0.000223476
4.1951,0,0.000274641,0.000218366
4.1952,0,0.000290308,0.000213466
4.1953,0,0.000306084,0.000208725
4.1954,0,0.000322052,0.000204046
4.1955,0,0.000338305,0.000199325
4.1956,0,0.000354908,0.000194485
4.1957,0,0.000371878,0.000189508
4.1958,0,0.000389187,0.000184425
4.1959,0,0.000406769,0.00017931
4.196,0,0.000424551,0.000174245
4.1961,0,0.000442471,0.000169299
4.1962,0,0.000460501,0.000164505
4.1963,0,0.000478424,0.000160103
4.1964,0,0.000495771,0.000156621
4.1965,0,0.000512115,0.000154535
4.1966,0,0.000527217,0.000154108
4.1967,0,0.000541017,0.000155396
4.1968,0,0.000553614,0.00015828
4.1969,0,0.000565224,0.000162499
4.197,0,0.000576148,0.000167703
4.1971,0,0.000586718,0.000173503
4.1972,0,0.000597264,0.000179515
4.1973,0,0.000608073,0.000185402
4.1974,0,0.000619354,0.000190917
4.1975,0,0.000631214,0.000195929
4.1976,0,0.000643649,0.000200438
4.1977,0,0.00065654,0.000204568
4.1978,0,0.000669684,0.000208544
4.1979,0,0.000682826,0.000212649
4.198,0,0.000695699,0.000217177
4.1981,0,0.000708067,0.00022239
4.1982,0,0.000719768,0.000228462
4.1983,0,0.00073074,0.000235457
4.1984,0,0.000741035,0.000243306
4.1985,0,0.000750807,0.000251826
4.1986,0,0.000760282,0.000260748
4.1987,0,0.000769729,0.000269759
4.1988,0,0.00077941,0.000278549
4.1989,0,0.000789544,0.000286861
4.199,0,0.000800263,0.000294536
4.1991,0,0.000811592,0.000301533
4.1992,0,0.000823449,0.000307937
4.1993,0,0.000835662,0.000313936
4.1994,0,0.000848001,0.000319781
4.1995,0,0.000860228,0.000325732
4.1996,0,0.000872138,0.000332014
4.1997,0,0.000883591,0.000338778
4.1998,0,0.000894533,0.000346075
4.1999,0,0.000905001,0.000353854
4.2,0,0.000915107,0.000361978
4.2001,0,0.000925015,0.000370252
4.2002,0,0.000934918,0.000378446
4.2003,0,0.000945004,0.000386337
4.2004,0,0.000955423,0.000393745
4.2005,0,0.000966255,0.000400567
4.2006,0,0.000977493,0.000406803
4.2007,0,0.000989042,0.00041255
4.2008,0,0.001000739,0.000417984
4.2009,0,0.001012385,0.000423322
4.201,0,0.001023774,0.000428789
4.2011,0,0.001034738,0.000434566
4.2012,0,0.001045177,0.000440755
4.2013,0,0.001055076,0.000447366
4.2014,0,0.001064501,0.000454313
4.2015,0,0.001073583,0.000461438
4.2016,0,0.001082492,0.000468537
4.2017,0,0.001091407,0.000475396
4.2018,0,0.001100478,0.000481836
4.2019,0,0.001109792,0.000487747
4.202,0,0.001119358,0.000493112
4.2021,0,0.001129105,0.000498001
4.2022,0,0.001138905,0.00050255
4.2023,0,0.001148592,0.00050694
4.2024,0,0.001157987,0.000511365
4.2025,0,0.001166927,0.000516001
4.2026,0,0.001175295,0.000520973
4.2027,0,0.001183049,0.000526319
4.2028,0,0.001190223,0.000531992
4.2029,0,0.001196921,0.000537864
4.203,0,0.001203294,0.000543755
4.2031,0,0.001209518,0.000549455
4.2032,0,0.001215765,0.000554761
4.2033,0,0.001222166,0.000559513
4.2034,0,0.001228784,0.000563632
4.2035,0,0.001235604,0.000567127
4.2036,0,0.001242539,0.00057009
4.2037,0,0.00124945,0.000572668
4.2038,0,0.00125617,0.000575047
4.2039,0,0.001262521,0.000577419
4.204,0,0.001268348,0.000579954
4.2041,0,0.001273546,0.000582763
4.2042,0,0.001278086,0.000585871
4.2043,0,0.00128202,0.000589212
4.2044,0,0.001285461,0.000592651
4.2045,0,0.001288567,0.000596001
4.2046,0,0.001291516,0.000599053
4.2047,0,0.001294484,0.000601597
4.2048,0,0.001297618,0.000603462
4.2049,0,0.001301001,0.000604547
4.205,0,0.001304636,0.00060484
4.2051,0,0.001308449,0.000604422
4.2052,0,0.001312294,0.000603452
4.2053,0,0.001315975,0.000602148
4.2054,0,0.001319259,0.000600771
4.2055,0,0.001321903,0.000599592
4.2056,0,0.00132369,0.000598854
4.2057,0,0.001324469,0.000598724
4.2058,0,0.001324191,0.000599255
4.2059,0,0.001322912,0.000600379
4.206,0,0.001320791,0.000601913
4.2061,0,0.001318065,0.000603583
4.2062,0,0.001315025,0.000605056
4.2063,0,0.001311976,0.000605984
4.2064,0,0.001309187,0.000606059
4.2065,0,0.001306856,0.000605055
4.2066,0,0.001305079,0.000602862
4.2067,0,0.001303843,0.000599496
4.2068,0,0.001303027,0.000595098
4.2069,0,0.001302414,0.000589914
4.207,0,0.001301721,0.00058427
4.2071,0,0.001300627,0.000578533
4.2072,0,0.001298806,0.000573076
4.2073,0,0.00129596,0.000568244
4.2074,0,0.001291854,0.000564304
4.2075,0,0.001286356,0.00056141
4.2076,0,0.001279462,0.000559573
4.2077,0,0.001271295,0.000558653
4.2078,0,0.001262098,0.000558378
4.2079,0,0.001252206,0.000558371
4.208,0,0.001242008,0.000558192
4.2081,0,0.001231911,0.000557382
4.2082,0,0.001222297,0.000555513
4.2083,0,0.001213472,0.000552239
4.2084,0,0.001205623,0.000547353
4.2085,0,0.00119879,0.000540818
4.2086,0,0.001192859,0.000532768
4.2087,0,0.001187583,0.000523494
4.2088,0,0.001182611,0.0005134
4.2089,0,0.001177531,0.000502965
4.209,0,0.00117192,0.000492679
4.2091,0,0.0011654,0.000482979
4.2092,0,0.001157684,0.000474203
4.2093,0,0.001148611,0.000466542
4.2094,0,0.001138165,0.000460026
4.2095,0,0.001126476,0.000454516
4.2096,0,0.001113803,0.00044973
4.2097,0,0.0011005,0.000445275
4.2098,0,0.001086977,0.000440693
4.2099,0,0.001073662,0.000435512
4.21,0,0.001060954,0.000429288
4.2101,0,0.00104919,0.000421649
4.2102,0,0.001038605,0.000412339
4.2103,0,0.001029297,0.000401259
4.2104,0,0.00102121,0.000388486
4.2105,0,0.001014137,0.000374266
4.2106,0,0.001007747,0.000358989
4.2107,0,0.001001619,0.000343146
4.2108,0,0.00099529,0.000327279
4.2109,0,0.000988296,0.000311928
4.211,0,0.000980221,0.000297578
4.2111,0,0.000970739,0.000284614
4.2112,0,0.000959659,0.000273265
4.2113,0,0.00094695,0.000263579
4.2114,0,0.000932752,0.000255409
4.2115,0,0.000917351,0.000248442
4.2116,0,0.000901155,0.000242223
4.2117,0,0.000884647,0.000236219
4.2118,0,0.000868332,0.000229864
4.2119,0,0.000852687,0.000222627
4.212,0,0.000838103,0.000214077
4.2121,0,0.000824832,0.00020394
4.2122,0,0.000812954,0.000192137
4.2123,0,0.000802377,0.000178787
4.2124,0,0.00079285,0.000164189
4.2125,0,0.000784001,0.000148782
4.2126,0,0.000775378,0.000133091
4.2127,0,0.000766503,0.000117679
4.2128,0,0.000756913,0.000103083
4.2129,0,0.000746212,8.98E-05
4.213,0,0.000734111,7.81E-05
4.2131,0,0.00072047,6.82E-05
4.2132,0,0.00070532,6.01E-05
4.2133,0,0.000688859,5.35E-05
4.2134,0,0.000671429,4.81E-05
4.2135,0,0.000653482,4.35E-05
4.2136,0,0.000635526,3.89E-05
4.2137,0,0.000618079,3.38E-05
4.2138,0,0.000601613,2.78E-05
4.2139,0,0.000586493,2.04E-05
4.214,0,0.000572921,1.14E-05
4.2141,0,0.000560918,7.77E-07
4.2142,0,0.00055032,-1.13E-05
4.2143,0,0.000540813,-2.44E-05
4.2144,0,0.000531974,-3.80E-05
4.2145,0,0.000523316,-5.17E-05
4.2146,0,0.000514359,-6.47E-05
4.2147,0,0.000504682,-7.67E-05
4.2148,0,0.000493981,-8.73E-05
4.2149,0,0.00048211,-9.63E-05
4.215,0,0.000469098,-0.000103651
4.2151,0,0.000455141,-0.000109662
4.2152,0,0.00044057,-0.000114663
4.2153,0,0.000425809,-0.000119124
4.2154,0,0.000411332,-0.00012357
4.2155,0,0.000397608,-0.000128523
4.2156,0,0.000385058,-0.000134452
4.2157,0,0.000374007,-0.00014171
4.2158,0,0.000364623,-0.000150481
4.2159,0,0.000356902,-0.000160746
4.216,0,0.000350466,-0.000172065
4.2161,0,0.000344563,-0.000183576
4.2162,0,0.000338381,-0.000194349
4.2163,0,0.000331216,-0.000203577
4.2164,0,0.000322515,-0.000210624
4.2165,0,0.000311917,-0.000215079
4.2166,0,0.000299283,-0.000216775
4.2167,0,0.000284847,-0.000215979
4.2168,0,0.000269217,-0.000213385
4.2169,0,0.000253086,-0.000209784
4.217,0,0.000237066,-0.000205875
4.2171,0,0.000221651,-0.000202225
4.2172,0,0.000207198,-0.000199242
4.2173,0,0.000193916,-0.000197164
4.2174,0,0.00018187,-0.000196069
4.2175,0,0.000170996,-0.000195884
4.2176,0,0.000161123,-0.000196417
4.2177,0,0.000152007,-0.000197389
4.2178,0,0.000143373,-0.000198486
4.2179,0,0.000134947,-0.0001994
4.218,0,0.000126486,-0.000199852
4.2181,0,0.000117791,-0.000199617
4.2182,0,0.000108727,-0.000198544
4.2183,0,9.92E-05,-0.000196571
4.2184,0,8.94E-05,-0.000193729
4.2185,0,7.92E-05,-0.00019012
4.2186,0,6.88E-05,-0.000185899
4.2187,0,5.84E-05,-0.000181248
4.2188,0,4.82E-05,-0.000176358
4.2189,0,3.83E-05,-0.000171404
4.219,0,2.88E-05,-0.000166522
4.2191,0,1.97E-05,-0.000161782
4.2192,0,1.12E-05,-0.000157187
4.2193,0,3.06E-06,-0.000152671
4.2194,0,-4.75E-06,-0.00014812
4.2195,0,-1.23E-05,-0.000143399
4.2196,0,-1.99E-05,-0.000138378
4.2197,0,-2.74E-05,-0.000132953
4.2198,0,-3.50E-05,-0.000127064
4.2199,0,-4.26E-05,-0.000120713
4.22,0,-5.03E-05,-0.000113966
4.2201,0,-5.78E-05,-0.00010693
4.2202,0,-6.52E-05,-9.97E-05
4.2203,0,-7.23E-05,-9.25E-05
4.2204,0,-7.89E-05,-8.53E-05
4.2205,0,-8.52E-05,-7.82E-05
4.2206,0,-9.11E-05,-7.12E-05
4.2207,0,-9.67E-05,-6.41E-05
4.2208,0,-0.000102007,-5.69E-05
4.2209,0,-0.000107243,-4.95E-05
4.221,0,-0.000112443,-4.17E-05
4.2211,0,-0.000117648,-3.36E-05
4.2212,0,-0.000122845,-2.51E-05
4.2213,0,-0.000127973,-1.63E-05
4.2214,0,-0.000132938,-7.33E-06
4.2215,0,-0.000137638,1.71E-06
4.2216,0,-0.000141997,1.07E-05
4.2217,0,-0.000145977,1.97E-05
4.2218,0,-0.000149591,2.86E-05
4.2219,0,-0.000152897,3.75E-05
4.222,0,-0.000155975,4.65E-05
4.2221,0,-0.000158913,5.57E-05
4.2222,0,-0.000161788,6.52E-05
4.2223,0,-0.000164651,7.50E-05
4.2224,0,-0.000167506,8.52E-05
4.2225,0,-0.000170305,9.57E-05
4.2226,0,-0.000172961,0.000106371
4.2227,0,-0.000175253,0.000116975
4.2228,0,-0.000176765,0.000127036
4.2229,0,-0.000177075,0.000136069
4.223,0,-0.000175921,0.000143769
4.2231,0,-0.000173199,0.000150012
4.2232,0,-0.000168956,0.000154847
4.2233,0,-0.00016336,0.000158461
4.2234,0,-0.000156662,0.000161135
4.2235,0,-0.000149153,0.000163197
4.2236,0,-0.000141134,0.000164987
4.2237,0,-0.000132882,0.00016682
4.2238,0,-0.00012463,0.00016896
4.2239,0,-0.00011654,0.00017159
4.224,0,-0.000108686,0.000174795
4.2241,0,-0.000101048,0.000178553
4.2242,0,-9.35E-05,0.000182742
4.2243,0,-8.59E-05,0.000187179
4.2244,0,-7.81E-05,0.000191646
4.2245,0,-6.99E-05,0.000195921
4.2246,0,-6.10E-05,0.000199803
4.2247,0,-5.14E-05,0.000203133
4.2248,0,-4.09E-05,0.0002058
4.2249,0,-2.95E-05,0.000207755
4.225,0,-1.73E-05,0.000209015
4.2251,0,-4.26E-06,0.000209652
4.2252,0,9.48E-06,0.000209786
4.2253,0,2.38E-05,0.000209559
4.2254,0,3.85E-05,0.000209122
4.2255,0,5.36E-05,0.000208615
4.2256,0,6.88E-05,0.000208146
4.2257,0,8.43E-05,0.000207773
4.2258,0,9.99E-05,0.000207496
4.2259,0,0.00011568,0.000207255
4.226,0,0.000131791,0.000206951
4.2261,0,0.000148295,0.00020648
4.2262,0,0.000165253,0.000205771
4.2263,0,0.000182675,0.000204813
4.2264,0,0.000200518,0.000203654
4.2265,0,0.000218703,0.000202384
4.2266,0,0.000237134,0.000201111
4.2267,0,0.000255719,0.000199938
4.2268,0,0.000274398,0.000198934
4.2269,0,0.000293159,0.000198111
4.227,0,0.000312038,0.000197425
4.2271,0,0.000331124,0.000196776
4.2272,0,0.000350537,0.000196024
4.2273,0,0.000370409,0.000195018
4.2274,0,0.000390858,0.000193622
4.2275,0,0.000411947,0.000191762
4.2276,0,0.000433294,0.000189865
4.2277,0,0.000454205,0.000188711
4.2278,0,0.000474108,0.000188938
4.2279,0,0.000492598,0.000190996
4.228,0,0.000509471,0.000195104
4.2281,0,0.000524727,0.00020125
4.2282,0,0.000538546,0.00020922
4.2283,0,0.000551234,0.000218649
4.2284,0,0.000563183,0.000229084
4.2285,0,0.000574814,0.000240034
4.2286,0,0.00058653,0.00025103
4.2287,0,0.000598676,0.000261669
4.2288,0,0.000611499,0.000271663
4.2289,0,0.000625119,0.000280866
4.229,0,0.00063952,0.000289286
4.2291,0,0.000654559,0.000297081
4.2292,0,0.000669985,0.000304526
4.2293,0,0.000685483,0.000311975
4.2294,0,0.000700713,0.000319805
4.2295,0,0.00071536,0.000328366
4.2296,0,0.000729182,0.000337927
4.2297,0,0.000742048,0.000348626
4.2298,0,0.000753964,0.00036045
4.2299,0,0.000765066,0.000373232
4.23,0,0.000775603,0.00038668
4.2301,0,0.000785899,0.000400417
4.2302,0,0.000796308,0.00041403
4.2303,0,0.00080716,0.000427133
4.2304,0,0.000818705,0.000439433
4.2305,0,0.000831078,0.000450767
4.2306,0,0.00084428,0.000461126
4.2307,0,0.000858179,0.00047065
4.2308,0,0.00087254,0.000479599
4.2309,0,0.000887062,0.000488309
4.231,0,0.000901425,0.000497132
4.2311,0,0.000915343,0.000506389
4.2312,0,0.000928604,0.000516313
4.2313,0,0.0009411,0.000527019
4.2314,0,0.000952845,0.000538484
4.2315,0,0.000963965,0.000550557
4.2316,0,0.000974668,0.000562995
4.2317,0,0.00098521,0.000575497
4.2318,0,0.000995858,0.000587754
4.2319,0,0.001006839,0.000599497
4.232,0,0.001018307,0.000610545
4.2321,0,0.001030315,0.00062083
4.2322,0,0.001042809,0.000630405
4.2323,0,0.001055641,0.000639433
4.2324,0,0.001068597,0.000648148
4.2325,0,0.001081433,0.000656821
4.2326,0,0.001093913,0.000665713
4.2327,0,0.001105846,0.000675034
4.2328,0,0.001117124,0.000684899
4.2329,0,0.001127735,0.000695312
4.233,0,0.001137762,0.000706172
4.2331,0,0.001147364,0.00071729
4.2332,0,0.001156747,0.000728423
4.2333,0,0.001166132,0.00073931
4.2334,0,0.001175724,0.000749709
4.2335,0,0.00118567,0.000759446
4.2336,0,0.001196029,0.000768445
4.2337,0,0.001206761,0.000776741
4.2338,0,0.001217736,0.000784476
4.2339,0,0.001228761,0.000791863
4.234,0,0.001239609,0.000799149
4.2341,0,0.001250065,0.000806574
4.2342,0,0.001259956,0.000814325
4.2343,0,0.001269193,0.000822496
4.2344,0,0.001277778,0.000831076
4.2345,0,0.001285806,0.000839951
4.2346,0,0.001293437,0.000848931
4.2347,0,0.00130087,0.00085778
4.2348,0,0.001308318,0.00086625
4.2349,0,0.001315971,0.000874116
4.235,0,0.001323964,0.000881217
4.2351,0,0.001332344,0.000887492
4.2352,0,0.001341061,0.000892991
4.2353,0,0.001349986,0.000897853
4.2354,0,0.001358924,0.000902294
4.2355,0,0.00136764,0.000906574
4.2356,0,0.001375888,0.000910967
4.2357,0,0.001383459,0.000915704
4.2358,0,0.001390214,0.000920937
4.2359,0,0.001396112,0.000926707
4.236,0,0.001401208,0.000932946
4.2361,0,0.001405642,0.000939489
4.2362,0,0.00140962,0.000946094
4.2363,0,0.001413394,0.000952472
4.2364,0,0.001417219,0.000958325
4.2365,0,0.001421313,0.000963402
4.2366,0,0.001425814,0.00096754
4.2367,0,0.001430762,0.000970692
4.2368,0,0.001436094,0.000972924
4.2369,0,0.001441663,0.000974402
4.237,0,0.001447247,0.000975375
4.2371,0,0.001452579,0.000976145
4.2372,0,0.001457371,0.000977038
4.2373,0,0.00146135,0.00097836
4.2374,0,0.00146431,0.000980345
4.2375,0,0.001466147,0.00098311
4.2376,0,0.001466877,0.000986637
4.2377,0,0.001466628,0.000990775
4.2378,0,0.001465626,0.000995268
4.2379,0,0.001464169,0.000999776
4.238,0,0.001462593,0.001003916
4.2381,0,0.001461225,0.001007313
4.2382,0,0.001460343,0.001009655
4.2383,0,0.001460118,0.001010744
4.2384,0,0.001460597,0.00101053
4.2385,0,0.001461695,0.001009111
4.2386,0,0.001463212,0.001006718
4.2387,0,0.001464855,0.001003686
4.2388,0,0.00146628,0.00100041
4.2389,0,0.001467122,0.000997309
4.239,0,0.001467036,0.00099478
4.2391,0,0.001465739,0.000993146
4.2392,0,0.001463059,0.000992607
4.2393,0,0.001458962,0.000993207
4.2394,0,0.001453557,0.000994824
4.2395,0,0.001447083,0.00099719
4.2396,0,0.00143988,0.000999921
4.2397,0,0.001432353,0.001002562
4.2398,0,0.001424927,0.00100463
4.2399,0,0.001418004,0.001005675
4.24,0,0.001411902,0.001005337
4.2401,0,0.001406817,0.001003401
4.2402,0,0.001402787,0.000999828
4.2403,0,0.001399696,0.000994756
4.2404,0,0.001397293,0.000988478
4.2405,0,0.001395223,0.000981406
4.2406,0,0.001393064,0.000974026
4.2407,0,0.00139038,0.000966842
4.2408,0,0.001386769,0.00096032
4.2409,0,0.001381915,0.000954828
4.241,0,0.001375637,0.000950578
4.2411,0,0.001367919,0.000947598
4.2412,0,0.001358905,0.000945732
4.2413,0,0.001348878,0.000944668
4.2414,0,0.001338225,0.000943975
4.2415,0,0.001327389,0.000943155
4.2416,0,0.00131683,0.000941697
4.2417,0,0.001306972,0.000939125
4.2418,0,0.001298168,0.000935047
4.2419,0,0.001290658,0.000929202
4.242,0,0.00128453,0.000921499
4.2421,0,0.001279706,0.000912033
4.2422,0,0.001275956,0.000901081
4.2423,0,0.001272918,0.000889063
4.2424,0,0.001270142,0.000876502
4.2425,0,0.001267137,0.000863966
4.2426,0,0.00126342,0.000852017
4.2427,0,0.001258561,0.000841154
4.2428,0,0.001252235,0.000831756
4.2429,0,0.001244267,0.000824035
4.243,0,0.001234654,0.000818002
4.2431,0,0.001223568,0.000813472
4.2432,0,0.001211333,0.000810086
4.2433,0,0.001198386,0.000807356
4.2434,0,0.001185226,0.000804725
4.2435,0,0.001172352,0.000801634
4.2436,0,0.001160196,0.000797601
4.2437,0,0.001149085,0.000792265
4.2438,0,0.001139194,0.00078544
4.2439,0,0.001130529,0.00077713
4.244,0,0.001122932,0.000767527
4.2441,0,0.001116112,0.000756976
4.2442,0,0.001109677,0.000745935
4.2443,0,0.001103186,0.00073492
4.2444,0,0.001096191,0.000724452
4.2445,0,0.001088289,0.000715005
4.2446,0,0.001079162,0.000706953
4.2447,0,0.001068624,0.00070052
4.2448,0,0.001056652,0.000695743
4.2449,0,0.001043389,0.000692471
4.245,0,0.001029128,0.000690383
4.2451,0,0.001014275,0.000689026
4.2452,0,0.000999309,0.000687868
4.2453,0,0.000984729,0.000686351
4.2454,0,0.000971007,0.000683948
4.2455,0,0.000958538,0.000680219
4.2456,0,0.00094758,0.000674883
4.2457,0,0.000938215,0.000667858
4.2458,0,0.000930341,0.000659269
4.2459,0,0.000923696,0.000649428
4.246,0,0.000917886,0.000638794
4.2461,0,0.000912444,0.00062791
4.2462,0,0.00090689,0.000617333
4.2463,0,0.000900794,0.000607565
4.2464,0,0.000893823,0.000598997
4.2465,0,0.00088578,0.000591865
4.2466,0,0.00087663,0.00058622
4.2467,0,0.000866496,0.000581935
4.2468,0,0.000855641,0.000578721
4.2469,0,0.000844432,0.000576172
4.247,0,0.0008333,0.000573809
4.2471,0,0.000822693,0.000571133
4.2472,0,0.000813029,0.00056768
4.2473,0,0.00080464,0.000563081
4.2474,0,0.00079772,0.000557127
4.2475,0,0.000792292,0.000549803
4.2476,0,0.000788211,0.000541285
4.2477,0,0.000785187,0.000531913
4.2478,0,0.000782823,0.000522149
4.2479,0,0.000780665,0.000512523
4.248,0,0.000778245,0.000503574
4.2481,0,0.000775142,0.000495794
4.2482,0,0.000771034,0.000489559
4.2483,0,0.00076565,0.000485184
4.2484,0,0.000758746,0.000482954
4.2485,0,0.000750224,0.000482984
4.2486,0,0.000740184,0.000485166
4.2487,0,0.000728886,0.000489204
4.2488,0,0.000716877,0.000494479
4.2489,0,0.000704851,0.000500196
4.249,0,0.00069339,0.000505691
4.2491,0,0.000682926,0.000510473
4.2492,0,0.000673727,0.000514234
4.2493,0,0.000665905,0.000516846
4.2494,0,0.000659423,0.000518351
4.2495,0,0.000654123,0.000518929
4.2496,0,0.000649758,0.000518862
4.2497,0,0.000646037,0.000518482
4.2498,0,0.000642661,0.000518129
4.2499,0,0.000639354,0.000518117
4.25,0,0.00063588,0.000518713
4.2501,0,0.000632061,0.000520124
4.2502,0,0.000627775,0.000522483
4.2503,0,0.00062297,0.00052585
